08/08/2023 02:28:22 | Info | User | Fropops-b99023ee-c2ae-4435-94a1-de7349fd1c59 |  | Exit TeamServer
08/08/2023 02:37:06 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:07 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:07 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:08 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:08 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:09 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:09 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:10 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:10 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:11 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:11 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:12 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:12 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:13 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:13 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:14 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:14 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:15 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:15 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:16 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:16 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:17 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:18 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:18 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:19 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:19 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:20 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:20 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:21 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:21 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:22 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:22 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:23 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:23 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:24 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:24 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:25 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:25 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:26 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:26 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:27 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:27 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:28 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:28 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:29 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:29 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:30 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:30 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:31 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:31 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:32 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:32 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:33 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:33 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:34 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:34 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:35 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:35 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:36 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:36 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:37 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:38 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:38 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:39 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:39 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:40 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:40 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:41 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:41 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:42 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:42 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:43 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:43 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:44 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:44 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:45 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:45 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:46 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:46 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:47 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:47 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:48 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:48 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:49 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:49 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:50 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:50 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:51 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:51 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:52 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:52 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:53 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:53 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:54 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:55 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:55 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:56 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:56 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:57 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:57 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:58 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:58 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:59 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:37:59 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:00 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:00 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:01 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:01 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:02 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:02 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:03 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:03 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:04 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:04 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:05 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:05 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:06 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:06 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:07 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:07 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:08 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:08 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:09 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:09 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:10 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:10 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:11 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:11 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:12 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:13 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:13 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:14 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:14 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:15 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:15 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:16 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:16 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:17 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:17 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:18 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:18 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:19 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:19 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:20 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:20 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:21 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:21 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:22 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:22 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:23 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:23 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:24 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:24 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:25 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:25 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:26 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:26 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:27 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:27 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:28 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:28 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:29 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:29 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:30 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:30 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:31 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:31 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:32 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:33 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:33 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:34 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:34 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:35 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:35 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:36 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:36 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:37 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:37 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:38 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:38 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:39 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:39 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:40 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:40 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:41 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:41 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:42 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:42 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:43 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:43 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:44 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
08/08/2023 02:38:44 | Info | User | Fropops-6cf576a0-df30-4eab-aac8-74af25c19f35 |  | Connexion to TeamServer
